r;theta;x;y
0.959156;6.230457;0.957823;-0.050551
0.217069;1.267601;0.064811;0.207168
0.712995;5.450173;0.479596;-0.527588
0.001171;1.233358;0.000388;0.001105
0.148569;4.276078;-0.062785;-0.134651
0.264801;2.674601;-0.236448;0.119214
0.026652;2.805888;-0.025164;0.008780
0.105340;4.140148;-0.057043;-0.088558
0.251743;4.524974;-0.046905;-0.247335
0.613091;5.492063;0.431032;-0.435995
0.906527;5.677273;0.745150;-0.516278
0.798878;1.607314;-0.029167;0.798345
0.003050;5.561851;0.002290;-0.002014
0.362124;2.848375;-0.346668;0.104666
0.304213;0.409576;0.279051;0.121144
0.478499;1.654803;-0.040150;0.476812
0.056794;4.370383;-0.019047;-0.053505
0.465115;1.797877;-0.104713;0.453174
0.079342;6.174103;0.078870;-0.008638
0.482437;4.676342;-0.017386;-0.482124
0.663198;1.656185;-0.056561;0.660782
0.169939;1.295605;0.046178;0.163545
0.226513;4.973964;0.058577;-0.218808
0.865128;3.004977;-0.857067;0.117822
0.511804;6.249074;0.511506;-0.017455
0.352346;5.872787;0.323088;-0.140577
0.898138;0.950175;0.522304;0.730651
0.190495;2.623481;-0.165494;0.094341
0.036421;0.433364;0.033054;0.015294
0.387226;2.140267;-0.208787;0.326117
0.134158;5.439511;0.089178;-0.100228
0.120356;1.199787;0.043636;0.112167
0.077645;3.678629;-0.066715;-0.039723
0.993446;4.230714;-0.460228;-0.880412
0.568111;2.990061;-0.561601;0.085758
0.417603;4.697693;-0.006137;-0.417558
0.255825;3.691635;-0.218091;-0.133726
0.470216;3.030625;-0.467324;0.052072
0.379174;2.107029;-0.193720;0.325953
0.960596;2.559330;-0.802309;0.528246
0.846267;5.210608;0.404399;-0.743391
0.342013;1.638385;-0.023098;0.341232
0.980519;0.306996;0.934675;0.296310
0.194650;3.350773;-0.190407;-0.040421
0.117832;3.656035;-0.102581;-0.057979
0.390279;1.583300;-0.004880;0.390248
0.963953;3.208414;-0.961802;-0.064365
0.959295;0.261368;0.926715;0.247884
0.096107;5.986248;0.091901;-0.028120
0.714937;1.134555;0.302087;0.647980
0.944976;0.832773;0.635805;0.699093
0.444584;1.261670;0.135254;0.423511
0.720083;5.747858;0.619345;-0.367331
0.199492;3.867986;-0.149135;-0.132498
0.766496;4.250198;-0.341788;-0.686073
0.022939;3.850104;-0.017418;-0.014926
0.505735;5.537396;0.371489;-0.343167
0.389873;0.016374;0.389821;0.006383
0.930164;3.672666;-0.802047;-0.471090
0.052251;3.545909;-0.048038;-0.020555
0.682751;2.780498;-0.638721;0.241215
0.816339;4.063361;-0.493405;-0.650354
0.953165;1.834602;-0.248544;0.920190
0.688302;3.553927;-0.630614;-0.275836
0.761079;5.777961;0.665994;-0.368365
0.262547;1.397424;0.045291;0.258611
0.568484;4.443035;-0.151278;-0.547986
0.939561;5.057455;0.317815;-0.884177
0.621931;0.873696;0.399278;0.476839
0.420528;2.440559;-0.321357;0.271244
0.815494;6.030721;0.789643;-0.203703
0.517543;5.262677;0.270640;-0.441140
0.841123;2.662613;-0.746468;0.387652
0.840187;1.807289;-0.196851;0.816801
0.524643;5.607353;0.409320;-0.328189
0.851988;1.303095;0.225364;0.821641
0.851320;1.160379;0.339670;0.780622
0.854098;5.054735;0.286719;-0.804535
0.993018;0.369150;0.926123;0.358303
0.886463;4.738138;0.022823;-0.886169
0.494695;0.936257;0.293258;0.398400
0.976505;0.396965;0.900570;0.377538
0.856142;5.755813;0.739820;-0.430866
0.868098;6.248157;0.867565;-0.030402
0.571472;5.057826;0.193505;-0.537714
0.382853;2.431379;-0.290288;0.249618
0.764797;2.618505;-0.662529;0.382060
0.224547;0.768258;0.161477;0.156034
0.840516;3.651071;-0.733770;-0.409938
0.409912;2.294362;-0.271387;0.307209
0.989877;1.645566;-0.073944;0.987111
0.572553;5.285397;0.310416;-0.481101
0.962932;5.925063;0.901840;-0.337524
0.162035;6.006417;0.155869;-0.044276
0.518107;0.304722;0.494238;0.155447
0.710049;3.324773;-0.698169;-0.129341
0.713861;1.274896;0.208163;0.682837
0.592334;3.581435;-0.535955;-0.252214
0.635325;6.137315;0.628578;-0.092347
0.564428;1.299344;0.151341;0.543760
0.781763;2.913092;-0.761443;0.177083
0.110115;3.434138;-0.105437;-0.031756
0.880381;5.347079;0.522002;-0.708932
0.185185;4.529530;-0.033674;-0.182098
0.432100;3.739105;-0.357233;-0.243094
0.602408;5.895695;0.557746;-0.227629
0.373349;4.343648;-0.134570;-0.348253
0.295879;5.357258;0.177851;-0.236460
0.634316;2.877159;-0.612268;0.165787
0.808585;4.202037;-0.394981;-0.705549
0.022765;0.219824;0.022217;0.004964
0.197930;4.628358;-0.016613;-0.197232
0.237892;1.926525;-0.082852;0.222998
0.306629;2.447734;-0.235732;0.196092
0.799752;2.434163;-0.607839;0.519745
0.596366;3.653767;-0.519841;-0.292263
0.367395;1.400101;0.062408;0.362056
0.644428;1.556823;0.009005;0.644365
0.073847;5.212612;0.035419;-0.064799
0.485026;0.140115;0.480273;0.067737
0.941062;3.793699;-0.747963;-0.571095
0.960629;5.219838;0.466817;-0.839577
0.295100;1.611687;-0.012064;0.294853
0.683397;5.839693;0.617284;-0.293243
0.230775;3.091214;-0.230482;0.011621
0.114544;1.593039;-0.002548;0.114516
0.043320;5.207667;0.020589;-0.038115
0.506518;5.011249;0.149134;-0.484065
0.651794;2.070303;-0.312205;0.572157
0.187134;2.837147;-0.178528;0.056096
0.716908;1.884032;-0.220907;0.682024
0.033062;0.529691;0.028531;0.016705
0.522686;1.217945;0.180627;0.490484
0.848432;3.748134;-0.697093;-0.483631
0.539807;5.339514;0.316769;-0.437091
0.618834;3.021389;-0.614369;0.074207
0.453596;0.602023;0.373850;0.256877
0.827984;4.704196;-0.006784;-0.827956
0.352324;3.213108;-0.351423;-0.025175
0.194465;0.624869;0.157719;0.113760
0.519716;5.185896;0.236996;-0.462534
0.869343;3.537666;-0.802041;-0.335391
0.654187;2.361604;-0.465076;0.460071
0.360602;1.922535;-0.124239;0.338524
0.705360;0.402677;0.648942;0.276418
0.273879;5.897524;0.253763;-0.103026
0.363941;5.172903;0.161738;-0.326027
0.022924;5.570848;0.017350;-0.014983
0.017135;2.436041;-0.013044;0.011111
0.483162;3.499370;-0.452567;-0.169200
0.753870;0.640860;0.604289;0.450727
0.554163;1.303547;0.146343;0.534491
0.197811;5.645442;0.158930;-0.117773
0.472515;0.417750;0.431881;0.191702
0.926234;1.151909;0.376740;0.846154
0.682290;2.801987;-0.643322;0.227282
0.008693;3.466012;-0.008240;-0.002771
0.525339;4.164998;-0.273419;-0.448579
0.927494;2.527682;-0.758135;0.534300
0.485213;3.976339;-0.325755;-0.359604
0.466382;1.730666;-0.074243;0.460435
0.571475;5.217073;0.276326;-0.500228
0.098738;0.695869;0.075781;0.063296
0.716951;0.728052;0.535184;0.477071
0.014811;4.501682;-0.003098;-0.014483
0.189168;4.829765;0.022153;-0.187866
0.334813;1.631636;-0.020358;0.334194
0.492499;0.307732;0.469363;0.149177
0.674535;6.063362;0.658303;-0.147087
0.115464;3.774743;-0.093083;-0.068319
0.148346;1.973593;-0.058150;0.136474
0.563072;4.231041;-0.260688;-0.499091
0.865740;0.555503;0.735563;0.456566
0.852623;1.945193;-0.311813;0.793561
0.007057;2.122686;-0.003700;0.006009
0.458793;2.974705;-0.452419;0.076212
0.613281;3.434515;-0.587158;-0.177086
0.820114;1.434897;0.111110;0.812552
0.657371;0.335635;0.620691;0.216518
0.860596;1.184594;0.324163;0.797210
0.769883;0.312676;0.732554;0.236821
0.473567;0.657831;0.374743;0.289540
0.825800;6.069978;0.807102;-0.174736
0.153674;3.143698;-0.153674;-0.000323
0.447433;4.935379;0.098948;-0.436355
0.617457;0.704546;0.470444;0.399920
0.615949;1.134297;0.260404;0.558196
0.785523;3.026548;-0.780330;0.090171
0.785292;4.009596;-0.507575;-0.599209
0.307629;4.978476;0.080893;-0.296803
0.492335;4.815572;0.050710;-0.489716
0.782140;3.907940;-0.563492;-0.542421
0.313043;3.784080;-0.250625;-0.187572
0.850339;3.058441;-0.847401;0.070626
0.172025;4.466943;-0.041800;-0.166869
0.191653;2.879333;-0.185100;0.049689
0.277052;4.179701;-0.140701;-0.238665
0.562957;3.890574;-0.412300;-0.383313
0.631287;1.463875;0.067369;0.627682
0.119540;0.494619;0.105213;0.056745
0.534826;4.630689;-0.043647;-0.533042
0.707205;4.191683;-0.351830;-0.613478
0.433878;3.095901;-0.433425;0.019818
0.665169;1.377086;0.128046;0.652728
0.647227;6.112270;0.637797;-0.110083
0.011520;0.876900;0.007367;0.008856
0.739221;4.986713;0.200252;-0.711580
0.277883;3.572720;-0.252455;-0.116126
0.912267;0.805649;0.631876;0.658000
0.055382;0.529622;0.047795;0.027979
0.355511;1.552167;0.006623;0.355449
0.542553;3.974511;-0.364986;-0.401434
0.428608;3.907274;-0.308988;-0.297038
0.251768;0.376331;0.234149;0.092528
0.371198;5.577332;0.282503;-0.240790
0.654968;2.653867;-0.578599;0.306930
0.141009;2.275600;-0.091358;0.107412
0.089503;3.612122;-0.079777;-0.040577
0.371254;4.741750;0.010899;-0.371094
0.794057;0.116120;0.788710;0.091998
0.243823;2.022740;-0.106481;0.219343
0.674396;6.176648;0.670572;-0.071713
0.631942;5.983352;0.603748;-0.186651
0.068012;3.419366;-0.065405;-0.018650
0.596855;4.019649;-0.381180;-0.459279
0.144854;5.983892;0.138415;-0.042709
0.403134;1.280256;0.115486;0.386238
0.101281;5.225989;0.049761;-0.088214
0.341973;5.462608;0.233157;-0.250167
0.891638;4.480986;-0.204492;-0.867872
0.273413;0.395577;0.252299;0.105357
0.651899;2.603890;-0.559908;0.333879
0.941484;1.619522;-0.045857;0.940367
0.505661;5.209326;0.241067;-0.444500
0.528780;5.127525;0.213265;-0.483866
0.363923;4.854408;0.051510;-0.360259
0.138000;0.240772;0.134019;0.032906
0.272000;4.837688;0.033992;-0.269868
0.506952;2.136358;-0.271671;0.428013
0.830504;0.652239;0.660024;0.504089
0.979759;6.128355;0.968039;-0.151091
0.572525;2.405794;-0.424410;0.384267
0.179117;1.194798;0.065772;0.166604
0.214636;3.274105;-0.212754;-0.028359
0.059560;3.912075;-0.042739;-0.041482
0.750614;2.092131;-0.373834;0.650899
0.201937;5.773399;0.176260;-0.098543
0.263748;0.901141;0.163713;0.206788
0.176620;4.834339;0.021486;-0.175308
0.488863;4.432159;-0.135208;-0.469793
0.101832;5.358213;0.061288;-0.081323
0.478004;1.506915;0.030515;0.477029
0.407458;1.673564;-0.041800;0.405308
0.526127;5.745408;0.451864;-0.269497
0.606368;2.240779;-0.376538;0.475291
0.534569;3.682751;-0.458186;-0.275372
0.848341;3.917227;-0.605696;-0.593982
0.485374;0.172524;0.478168;0.083324
0.813605;4.398293;-0.251369;-0.773800
0.064901;5.486258;0.045360;-0.046418
0.838989;2.085182;-0.412783;0.730420
0.722490;0.257146;0.698734;0.183744
0.250732;6.196716;0.249795;-0.021654
0.700699;5.929474;0.657321;-0.242710
0.272000;1.191053;0.100825;0.252623
0.165457;2.348856;-0.116134;0.117851
0.042348;4.042985;-0.026278;-0.033209
0.130017;2.826221;-0.123605;0.040327
0.426169;1.083831;0.199424;0.376630
0.880569;0.204442;0.862231;0.178774
0.529128;2.608395;-0.455678;0.268950
0.135018;2.371714;-0.096942;0.093979
0.038585;3.898038;-0.028062;-0.026482
0.921280;2.315618;-0.624481;0.677333
0.836754;3.157508;-0.836648;-0.013317
0.241707;4.245819;-0.108726;-0.215872
0.834400;3.019385;-0.828177;0.101717
0.233021;3.779242;-0.187232;-0.138719
0.466788;5.866736;0.426892;-0.188823
0.545190;1.603092;-0.017604;0.544906
0.639634;4.465127;-0.156551;-0.620180
0.145325;4.285026;-0.060233;-0.132255
0.870461;4.974360;0.225436;-0.840762
0.648142;1.863781;-0.187191;0.620522
0.964191;0.283139;0.925800;0.269367
0.845520;3.099621;-0.844775;0.035477
0.976554;6.160902;0.969262;-0.119119
0.387142;3.339463;-0.379588;-0.076105
0.600930;1.937873;-0.215667;0.560896
0.900034;2.750056;-0.831923;0.343461
0.327308;4.134927;-0.178677;-0.274235
0.629780;1.016041;0.331727;0.535332
0.138644;5.421145;0.090242;-0.105255
0.279545;0.765191;0.201622;0.193634
0.796522;2.143113;-0.431381;0.669595
0.376925;2.740455;-0.347004;0.147176
0.051735;0.242544;0.050221;0.012425
0.634492;2.755478;-0.587780;0.238944
0.830296;5.020177;0.251539;-0.791277
0.251530;1.953065;-0.093827;0.233375
0.844049;0.609789;0.691925;0.483383
0.320512;2.117157;-0.166532;0.273852
0.077589;4.446321;-0.020401;-0.074859
0.868448;1.224417;0.294833;0.816869
0.532428;4.828515;0.061690;-0.528842
0.632557;2.363031;-0.450333;0.444217
0.426576;1.648312;-0.033033;0.425295
0.537797;3.551382;-0.493270;-0.214267
0.125139;2.096661;-0.062815;0.108231
0.687005;2.752123;-0.635556;0.260854
0.674782;3.646019;-0.590739;-0.326126
0.390523;1.525991;0.017492;0.390131
0.135236;0.157174;0.133569;0.021168
0.681417;3.027767;-0.677007;0.077396
0.340353;2.823029;-0.323229;0.106600
0.792724;4.402967;-0.241391;-0.755077
0.546350;0.711483;0.413802;0.356743
0.037710;0.881481;0.023984;0.029100
0.337242;5.693559;0.280298;-0.187524
0.335164;2.425454;-0.252830;0.220027
0.674641;6.080371;0.660813;-0.135891
0.762111;3.880301;-0.563459;-0.513155
0.746410;5.128713;0.301849;-0.682653
0.182790;2.437260;-0.139294;0.118361
0.149955;2.426233;-0.113195;0.098354
0.825916;2.143125;-0.447309;0.694300
0.482781;1.359926;0.101051;0.472087
0.583958;3.883115;-0.430635;-0.394412
0.757806;1.667400;-0.073093;0.754273
0.099901;3.861087;-0.075139;-0.065835
0.714674;2.569685;-0.600948;0.386808
0.315265;4.884404;0.053963;-0.310612
0.038566;2.217814;-0.023248;0.030771
0.917669;5.605613;0.714953;-0.575290
0.259134;1.588597;-0.004612;0.259093
0.794536;2.828231;-0.755844;0.244922
0.736906;0.458666;0.660742;0.326267
0.067697;3.036764;-0.067325;0.007084
0.889260;4.818192;0.093911;-0.884287
0.387570;3.490731;-0.364187;-0.132583
0.152986;1.341372;0.034792;0.148977
0.413008;3.994642;-0.271631;-0.311115
0.946277;6.264122;0.946105;-0.018038
0.770136;1.385034;0.142241;0.756886
0.778693;5.466604;0.533184;-0.567519
0.834946;0.061066;0.833390;0.050955
0.795367;0.943810;0.466647;0.644088
0.787096;5.239762;0.396118;-0.680155
0.019540;1.389319;0.003527;0.019219
0.726095;1.750960;-0.130110;0.714343
0.473950;3.271221;-0.469974;-0.061266
0.728802;4.569183;-0.104013;-0.721342
0.593630;1.965701;-0.228381;0.547940
0.210525;6.278423;0.210523;-0.001003
0.079690;0.719092;0.059959;0.052492
0.071161;1.461946;0.007731;0.070740
0.327934;3.042124;-0.326313;0.032566
0.384795;4.967254;0.097012;-0.372365
0.481135;0.973460;0.270610;0.397820
0.527351;4.876883;0.086355;-0.520232
0.541320;2.276379;-0.351034;0.412071
0.785900;2.115473;-0.407208;0.672176
0.028861;3.600240;-0.025878;-0.012778
0.686974;0.304112;0.655451;0.205712
0.794114;2.595389;-0.678573;0.412500
0.843428;4.928631;0.180967;-0.823785
0.450052;0.556577;0.382125;0.237755
0.511625;0.274462;0.492475;0.138665
0.401433;1.498552;0.028976;0.400386
0.559277;3.022985;-0.555348;0.066179
0.352949;0.922309;0.213175;0.281300
0.230151;1.239264;0.074912;0.217618
0.630960;3.863820;-0.473432;-0.417101
0.987799;3.948649;-0.683189;-0.713442
0.286229;0.197933;0.280640;0.056285
0.404628;5.199644;0.189448;-0.357538
0.393799;1.197123;0.143752;0.366624
0.680589;5.899993;0.631230;-0.254461
0.279876;2.309467;-0.188442;0.206930
0.503766;0.464893;0.450301;0.225852
0.296984;2.181484;-0.170300;0.243305
0.374759;4.693766;-0.006979;-0.374694
0.435776;5.569315;0.329374;-0.285330
0.307071;5.260339;0.159965;-0.262114
0.641238;2.404575;-0.474822;0.430965
0.834684;3.207811;-0.832855;-0.055231
0.529490;0.407370;0.486160;0.209782
0.707775;1.008137;0.377554;0.598664
0.679781;1.331570;0.161075;0.660422
0.305250;3.030770;-0.303377;0.033759
0.243428;4.460295;-0.060719;-0.235734
0.826264;0.964965;0.470512;0.679213
0.416758;3.184651;-0.416372;-0.017940
0.608944;4.377081;-0.200379;-0.575031
0.390769;0.708184;0.296806;0.254178
0.286977;1.282430;0.081612;0.275128
0.976257;4.157810;-0.514083;-0.829938
0.951142;2.588886;-0.809523;0.499343
0.064472;4.866736;0.009912;-0.063706
0.765595;4.434107;-0.210312;-0.736142
0.157265;0.732820;0.116894;0.105205
0.216249;1.276159;0.062797;0.206930
0.181467;2.766964;-0.168881;0.066404
0.363558;2.372537;-0.261241;0.252839
0.652302;1.163395;0.258458;0.598913
0.859963;2.589188;-0.732056;0.451254
0.895038;4.311692;-0.349119;-0.824141
0.082014;1.959072;-0.031050;0.075909
0.709433;4.341417;-0.257185;-0.661174
0.008430;3.873923;-0.006269;-0.005636
0.803669;1.856097;-0.226189;0.771182
0.820659;4.900426;0.153407;-0.806193
0.473495;4.849369;0.064657;-0.469060
0.708313;3.380146;-0.688254;-0.167373
0.062718;6.221987;0.062601;-0.003836
0.760029;4.626529;-0.065176;-0.757229
0.106892;3.095292;-0.106777;0.004947
0.939443;5.056155;0.316625;-0.884478
0.933007;5.148147;0.393820;-0.845818
0.182313;0.638761;0.146367;0.108695
0.004513;3.509963;-0.004210;-0.001625
0.030096;5.652046;0.024298;-0.017759
0.244856;0.704408;0.186579;0.158565
0.727699;2.957125;-0.715353;0.133477
0.803069;1.586385;-0.012518;0.802971
0.087195;0.773397;0.062392;0.060912
0.547889;5.704215;0.458598;-0.299784
0.419369;3.378695;-0.407636;-0.098504
0.196008;0.802250;0.136243;0.140914
0.075704;1.625623;-0.004149;0.075590
0.634295;5.251065;0.325394;-0.544471
0.511414;4.657015;-0.028304;-0.510630
0.328364;2.832818;-0.312835;0.099787
0.062251;4.886584;0.010789;-0.061309
0.270210;1.536641;0.009227;0.270052
0.395738;1.726136;-0.061227;0.390973
0.803193;2.675594;-0.717551;0.360887
0.690626;3.546236;-0.634853;-0.271893
0.537945;2.628414;-0.468651;0.264104
0.551394;5.386990;0.344393;-0.430615
0.670806;4.012373;-0.432153;-0.513054
0.980456;4.618437;-0.091981;-0.976132
0.062795;2.512181;-0.050762;0.036965
0.272784;1.626107;-0.015080;0.272367
0.043860;5.433950;0.028972;-0.032929
0.033882;4.260974;-0.014781;-0.030488
0.700573;0.387346;0.648671;0.264629
0.935695;3.426158;-0.898065;-0.262687
0.512505;6.270280;0.512462;-0.006614
0.839366;1.879093;-0.254694;0.799791
0.758863;1.477202;0.070922;0.755542
0.573790;0.492652;0.505556;0.271382
0.177290;4.905710;0.034061;-0.173987
0.159161;4.493954;-0.034490;-0.155379
0.199093;4.464549;-0.048840;-0.193010
0.572601;2.426887;-0.432478;0.375280
0.349144;0.436116;0.316464;0.147486
0.637651;5.832625;0.574015;-0.277678
0.985588;5.720432;0.833600;-0.525828
0.703447;0.185027;0.691440;0.129415
0.775275;1.593925;-0.017929;0.775068
0.223956;6.234177;0.223687;-0.010971
0.315329;1.003117;0.169545;0.265870
0.053842;5.201435;0.025294;-0.047531
0.673949;2.573341;-0.568033;0.362692
0.126901;5.963773;0.120482;-0.039848
0.644664;1.363721;0.132542;0.630892
0.027572;5.164496;0.012045;-0.024802
0.997811;1.173278;0.386284;0.920006
0.053542;4.481520;-0.012252;-0.052121
0.413640;0.895329;0.258633;0.322811
0.615859;1.753863;-0.112115;0.605568
0.728258;1.592850;-0.016060;0.728081
0.207428;4.485227;-0.046716;-0.202099
0.680297;5.723197;0.576389;-0.361358
0.743294;6.106779;0.731759;-0.130443
0.164556;6.077411;0.161084;-0.033623
0.964125;3.015206;-0.956435;0.121528
0.643253;3.357225;-0.628356;-0.137634
0.824071;5.237381;0.413029;-0.713092
0.943880;2.936283;-0.924057;0.192429
0.782719;0.659081;0.618783;0.479330
0.684367;2.052365;-0.316978;0.606534
0.443203;1.247401;0.140845;0.420228
0.029729;3.121147;-0.029723;0.000608
0.911786;2.785776;-0.854674;0.317626
0.155594;3.315291;-0.153253;-0.026891
0.238858;5.553406;0.178026;-0.159248
0.297508;2.804098;-0.280725;0.098512
0.597698;6.143730;0.591895;-0.083082
0.873513;5.386851;0.545489;-0.682251
0.949730;3.483530;-0.894747;-0.318457
0.340947;2.703070;-0.308687;0.144767
0.550658;6.183911;0.547947;-0.054576
0.480878;2.354492;-0.339453;0.340611
0.334107;2.668833;-0.297461;0.152134
0.842053;3.978381;-0.564050;-0.625221
0.046007;0.268744;0.044356;0.012216
0.476175;3.073797;-0.475081;0.032258
0.241302;3.178689;-0.241136;-0.008949
0.502308;4.206216;-0.243536;-0.439322
0.465626;4.133720;-0.254655;-0.389818
0.197086;4.426410;-0.055597;-0.189082
0.058106;0.068776;0.057969;0.003993
0.667123;4.120538;-0.372187;-0.553652
0.988751;3.396923;-0.956696;-0.249724
0.029501;2.857800;-0.028321;0.008260
0.611410;2.327593;-0.419792;0.444519
0.401392;1.018310;0.210653;0.341674
0.871000;5.543472;0.643375;-0.587120
0.053150;1.288732;0.014794;0.051050
0.823381;2.585883;-0.699484;0.434372
0.838287;5.462526;0.571493;-0.613287
0.454328;1.975823;-0.179025;0.417569
0.874951;1.331929;0.207016;0.850108
0.336718;2.370388;-0.241451;0.234692
0.881423;5.041282;0.284696;-0.834179
0.551514;3.737622;-0.456417;-0.309598
0.023182;0.791505;0.016292;0.016492
0.605807;1.298464;0.162949;0.583481
0.298129;0.696874;0.228621;0.191346
0.747294;2.058560;-0.350221;0.660147
0.565744;5.498145;0.400185;-0.399898
0.698078;6.076701;0.683249;-0.143120
0.037126;3.575623;-0.033684;-0.015613
0.365760;3.811556;-0.286699;-0.227121
0.774186;1.188408;0.288878;0.718271
0.018184;0.809431;0.012545;0.013163
0.574882;6.213222;0.573476;-0.040188
0.959639;2.826384;-0.912359;0.297502
0.200848;1.862072;-0.057678;0.192388
0.343444;3.761259;-0.279588;-0.199460
0.615055;2.584337;-0.522003;0.325277
0.193485;0.971311;0.109168;0.159746
0.537283;1.983250;-0.215374;0.492226
0.361246;5.249049;0.184694;-0.310463
0.426555;3.926319;-0.301823;-0.301417
0.163042;6.234805;0.162851;-0.007885
0.499950;5.410577;0.321383;-0.382966
0.475789;0.335698;0.449231;0.156738
0.946550;5.287608;0.514941;-0.794224
0.660056;4.528524;-0.120678;-0.648930
0.547042;4.261514;-0.238375;-0.492374
0.365914;0.766071;0.263692;0.253692
0.183458;2.045516;-0.083857;0.163171
0.088109;5.659001;0.071495;-0.051494
0.138264;2.711534;-0.125674;0.057646
0.499281;4.733243;0.010411;-0.499172
0.359216;1.313927;0.091260;0.347430
0.424260;5.632870;0.337665;-0.256863
0.524763;4.935480;0.116101;-0.511758
