X(2,4); Y(2,4)
2.167196; 1.398712
3.000226; 0.608870
3.905694; 0.806908
2.839924; 1.161488
2.864220; 1.069404
2.914514; 0.524864
2.354880; 1.738902
3.223772; 1.390342
3.672598; 1.265808
3.690578; 1.706978
2.973892; 0.591078
2.345568; 1.575164
3.485700; 1.562544
2.884086; 1.015972
3.407736; 1.494638
2.558384; 0.607636
2.893352; 0.591314
3.216506; 1.831750
2.430926; 0.056430
2.993238; 0.327850
2.158538; 1.907754
3.885418; 0.513418
2.679360; 1.109190
2.936464; 1.384662
2.375000; 0.627044
3.091640; 1.348892
2.250826; 0.469912
2.924058; 1.736528
2.032456; 0.840848
2.752500; 0.472896
2.335488; 0.343588
2.113236; 0.261544
3.967608; 1.329744
2.093294; 0.398534
2.418878; 0.119238
2.726386; 0.577418
3.059696; 1.644508
2.123540; 1.739056
2.753700; 0.092710
3.123718; 1.128700
3.752458; 1.248062
3.510296; 0.003284
3.717976; 0.434354
3.739812; 0.783136
2.307908; 1.525016
2.288738; 0.643396
3.868606; 0.401974
2.904940; 1.836214
2.764422; 0.030938
3.267452; 0.216006
3.182880; 1.026542
3.826128; 0.242576
2.671052; 0.982372
3.981632; 1.424752
3.075082; 0.138054
3.586156; 1.860244
3.386118; 1.096452
3.863530; 0.136798
3.530808; 0.636046
2.919934; 1.838716
2.161064; 0.241376
3.514816; 1.062374
2.643352; 1.452460
2.898588; 0.440478
2.516102; 1.198744
2.656484; 1.698984
2.225288; 0.482612
3.941560; 1.929044
3.464986; 0.955898
3.353796; 1.572772
2.126656; 0.939952
3.433018; 1.512774
2.036404; 0.329252
2.682276; 0.599916
2.965298; 0.634916
3.471336; 1.126362
2.876292; 0.018856
3.221440; 0.552348
3.471316; 0.120028
2.992828; 1.020124
2.351478; 1.649312
2.719108; 1.609470
3.164630; 0.660668
3.538514; 1.662320
2.649270; 1.925014
3.235092; 0.775928
2.864966; 0.668110
3.321406; 1.934074
2.030066; 0.003684
3.566696; 0.995366
2.638600; 0.070736
3.154432; 1.514892
3.122298; 0.375874
2.067242; 1.626318
3.528606; 0.092774
2.646442; 1.880084
3.742086; 1.365550
3.489554; 1.939420
3.058924; 0.060772
3.601740; 1.708194
3.985786; 0.836834
2.484122; 1.883456
2.537648; 0.838234
3.817532; 0.567716
2.841918; 0.416932
2.595786; 1.480518
3.520372; 1.750218
2.028114; 0.642670
2.126092; 1.128060
2.268990; 0.687404
3.220834; 0.915432
3.600192; 1.995626
2.280984; 1.089748
3.935046; 0.372612
3.150520; 1.536788
2.080806; 0.169012
3.406326; 1.597634
2.052468; 0.976678
2.435868; 0.902704
2.577098; 1.277786
3.319636; 1.172884
3.791008; 0.840010
3.955808; 0.851826
2.515384; 1.114604
3.979888; 0.784374
3.802008; 1.200722
2.732512; 1.402202
2.229052; 1.013496
3.524654; 0.164100
3.386108; 1.707878
2.733592; 0.499618
3.876890; 1.172622
2.097252; 1.929360
3.182004; 1.565824
2.832064; 1.759104
3.876314; 1.184406
3.964692; 1.667322
3.057120; 1.920500
3.551854; 1.572504
3.035106; 1.531742
2.356880; 0.837114
3.765168; 0.122096
3.272020; 1.994222
2.168296; 0.796674
3.191026; 0.587108
2.504554; 0.957322
3.086726; 1.414148
3.162648; 0.216684
3.343508; 0.344652
3.782508; 1.208278
2.103756; 0.691528
2.392684; 0.068450
3.391554; 1.449804
3.021654; 0.943408
3.022308; 0.056760
2.475150; 0.411892
3.926580; 0.240320
2.533988; 1.198600
3.267246; 0.702284
3.027980; 1.490976
3.289392; 0.565238
2.448298; 1.408824
3.979386; 0.643650
3.625508; 1.322896
2.988302; 0.440720
2.531174; 0.124764
3.132248; 0.923858
3.225918; 0.523804
3.406366; 0.247572
3.467212; 0.428674
2.304334; 0.975068
3.873272; 1.263618
2.248092; 0.407260
2.462218; 1.515338
2.142250; 0.522902
3.006314; 0.464346
3.088140; 0.487316
3.873170; 1.067528
3.130966; 1.498678
3.423128; 1.151972
2.972104; 0.987006
3.276736; 0.104352
3.910864; 0.502654
3.660860; 0.349934
3.782932; 1.128074
2.778608; 0.087266
2.103142; 1.684584
2.383588; 0.351234
3.124550; 1.878510
2.899276; 1.266800
2.401414; 0.938294
3.731146; 1.489554
2.458314; 1.604318
3.589786; 0.621984
2.135700; 1.012914
3.773956; 1.107804
3.999920; 1.050694
2.244862; 0.943488
2.586052; 1.905722
3.293422; 0.368984
3.033796; 1.104736
3.488954; 0.169642
2.789320; 1.872542
3.553580; 0.946574
2.783758; 1.485560
2.213374; 1.185172
3.456558; 0.977226
2.674726; 1.914872
3.614248; 1.297218
2.536856; 1.749948
2.310132; 1.343518
3.890458; 0.310054
3.426916; 0.135320
3.253542; 0.012968
3.073746; 1.579670
3.414658; 1.140248
2.684406; 1.936316
3.309890; 0.506430
2.841564; 1.896176
3.453006; 1.625322
3.381736; 0.699084
2.810494; 1.871000
3.676310; 0.517924
3.785872; 0.323262
3.815142; 1.355434
3.105916; 0.125276
2.698952; 0.996374
3.468034; 0.125868
2.164398; 1.754280
3.171540; 1.238144
2.366654; 1.618902
2.378392; 0.083764
3.555220; 0.720988
2.590196; 0.396784
2.617164; 1.075906
2.022106; 1.031604
2.807694; 1.865304
3.935308; 1.516710
2.383228; 1.721182
3.839972; 1.231076
2.109320; 0.945888
2.389056; 1.840976
2.974966; 1.857090
3.966844; 0.172068
2.644074; 0.171088
3.410214; 1.010730
3.789992; 0.821310
3.094494; 1.345212
3.542298; 0.717394
2.774700; 1.192166
2.826004; 0.796806
3.256476; 1.633700
2.662110; 1.191784
3.150410; 0.078042
3.945670; 0.990382
2.341822; 0.054990
2.968976; 0.730878
3.895966; 0.976646
3.620672; 0.895514
3.148716; 1.297452
3.066604; 0.558930
2.308182; 1.889300
3.380240; 0.435380
2.267216; 1.955244
3.152776; 1.041916
2.180114; 1.978780
3.838722; 1.436590
3.612480; 1.533536
3.661080; 1.795594
2.644282; 1.606750
3.818682; 0.986106
2.694446; 0.787658
2.749688; 1.623116
3.764304; 1.403066
2.518632; 0.913020
2.700518; 0.617940
2.504654; 1.008700
3.539944; 0.917600
3.444080; 1.807160
3.905548; 1.629560
2.849076; 0.085662
3.608342; 0.687798
2.554958; 0.253526
3.254038; 0.216038
2.049122; 0.931024
2.855492; 0.900508
2.949834; 1.549938
3.688166; 1.699524
3.173056; 0.485174
3.102590; 0.724392
2.430900; 1.803108
3.342332; 1.968258
3.844512; 0.882276
2.885858; 1.288592
2.689436; 1.824110
3.950858; 0.571216
3.909774; 1.559200
3.259014; 1.497436
2.845430; 1.545756
3.713474; 1.927256
2.476780; 1.601670
2.827764; 1.426616
3.151610; 1.548634
2.158844; 1.357370
3.066514; 0.294138
2.081762; 1.497414
2.097246; 0.456798
3.465672; 1.941758
2.371778; 1.384236
2.263054; 1.061214
3.208346; 0.213912
3.632430; 0.150824
2.805816; 1.924148
3.648260; 0.683952
2.502608; 0.394438
3.643912; 0.012092
3.996110; 0.471678
2.471412; 0.180424
3.053016; 0.630256
3.537794; 0.119530
2.924394; 0.652260
3.616944; 0.054344
3.109058; 0.115322
3.028806; 1.480836
2.532262; 0.324566
3.574754; 0.773312
3.571182; 0.239888
2.924138; 1.409704
3.196740; 1.605102
2.093656; 0.732052
3.032246; 1.737568
2.744144; 0.061060
3.241950; 1.215558
3.274188; 0.294968
2.878518; 0.811982
2.414498; 0.835618
2.496946; 1.064148
2.889962; 1.606004
3.179470; 0.951474
2.119544; 1.711732
3.276040; 0.727002
3.517748; 0.847222
2.966890; 0.441886
3.289630; 1.196334
3.079694; 1.383286
3.928386; 1.144644
2.153560; 1.705234
2.238408; 0.428214
2.920792; 1.512596
2.723182; 0.832016
2.324578; 0.170386
3.667634; 0.821524
3.234534; 1.590300
3.460232; 1.446708
2.541774; 0.612480
2.191144; 0.850518
3.339482; 1.708892
2.730446; 1.339076
3.183484; 0.020076
2.535410; 0.263178
3.403364; 1.496500
2.440526; 0.589628
3.201734; 0.678934
3.017842; 1.155232
2.191530; 0.773730
3.987248; 1.548812
2.944116; 1.654882
3.403040; 0.178650
3.245182; 1.895976
3.625358; 0.819662
2.508456; 1.816502
3.670180; 1.847938
3.525394; 0.400626
2.219718; 1.741582
2.420704; 1.787832
3.037464; 0.856772
3.284332; 1.477990
3.446400; 1.518770
3.189628; 1.496946
2.674002; 1.381158
2.270676; 1.693954
3.962674; 1.214792
3.348836; 1.365714
2.426146; 1.626724
3.261690; 1.084208
2.446386; 0.802850
3.933414; 1.149270
3.683492; 1.458810
3.549898; 1.903210
2.233096; 1.003306
2.723746; 1.270562
3.860078; 0.008078
2.748552; 0.339182
2.559554; 1.938182
3.836128; 0.266260
2.352044; 1.139510
3.960216; 0.314720
2.354302; 1.309052
2.713138; 1.813154
3.968480; 1.974830
2.897362; 0.414866
3.810384; 0.830778
3.564138; 1.493878
3.322292; 0.146740
2.429792; 1.555388
3.150046; 1.153540
2.825950; 0.042828
2.194322; 0.607208
2.382010; 0.753876
2.545390; 1.250842
3.020138; 1.930138
2.390352; 0.980354
2.244858; 1.777360
3.322110; 0.957998
3.590514; 1.290592
3.965532; 0.487876
2.738162; 1.775916
2.351358; 1.335004
2.302498; 1.673650
2.514448; 0.732292
2.261744; 1.664494
3.885832; 1.087694
3.707322; 0.080154
3.694902; 1.122036
2.834032; 1.272996
2.372880; 0.886874
3.203136; 0.763232
2.899932; 0.480698
2.540592; 0.222042
3.438696; 1.163810
2.545338; 0.436932
2.684392; 1.283502
3.245554; 1.035750
3.651210; 1.548052
3.742106; 0.165660
2.280344; 0.003850
2.862858; 0.166176
3.091544; 1.602886
3.279036; 1.819152
2.724922; 1.145772
2.124852; 1.097802
2.032646; 1.327988
2.893740; 0.932578
2.841392; 0.467036
2.187324; 1.312792
3.630848; 0.732664
3.749726; 0.315240
3.048870; 0.995280
2.383694; 1.732784
3.576036; 0.125800
3.898444; 0.889086
2.129650; 1.794008
2.087966; 0.253900
3.396894; 1.367002
3.105756; 0.121816
2.512774; 1.230608
2.252324; 1.578124
3.591302; 1.146064
2.510702; 0.432694
2.645804; 1.730732
3.745486; 0.276652
3.496100; 0.527916
3.624596; 1.577674
2.555900; 1.040996
3.310458; 0.131938
3.166796; 0.241608
3.021024; 0.329152
2.035616; 0.141694
3.615756; 1.432510
3.508698; 1.754216
3.554326; 0.021472
2.017528; 0.839354
2.632302; 1.608830
3.985418; 0.175708
3.074228; 0.631224
3.906440; 1.852420
3.940580; 1.402540
2.380336; 0.597882
2.980214; 1.968942
3.638878; 1.323378
2.100880; 1.838378
3.564986; 0.154608
3.200234; 0.633306
2.296302; 1.848694
2.065816; 0.837704
3.602910; 0.652846
3.891882; 0.653144
3.492202; 0.524184
3.294678; 0.510324
2.699892; 0.368908
2.174252; 1.639038
3.254032; 1.147538
3.041578; 1.634368
3.745420; 1.054498
3.603310; 0.417002
3.410580; 0.736894
3.288084; 0.975566
3.924206; 1.521024
2.641576; 1.253214
2.402422; 0.707392
3.123622; 1.038038
2.392942; 1.015504
3.691182; 0.917848
2.572392; 0.985860
3.428174; 1.272286
2.387472; 0.635130
2.911324; 1.641504
3.782668; 0.985606
2.308578; 0.560792
3.072808; 0.944592
2.977794; 0.483388
2.714192; 1.298584
2.491658; 0.638398
3.852312; 1.133234
2.924316; 0.254734
2.873330; 1.080644
3.292772; 1.266274
2.096148; 0.983954
2.184122; 0.668542
3.969816; 0.645000
2.973532; 1.389992
3.280132; 0.917560
3.031498; 1.062800
2.935870; 1.340076
3.623594; 0.008680
2.284668; 1.634092
3.524772; 0.998860
3.965380; 0.016432
2.669964; 1.817692
2.182370; 0.626984
2.072428; 1.055702
3.707628; 0.397904
3.354680; 0.836482
3.381860; 0.571506
2.537728; 0.384380
3.216508; 1.511260
3.774372; 1.529344
3.461524; 1.838574
2.592144; 0.397394
3.178650; 1.248442
3.438778; 1.463320
3.915240; 0.963552
3.494884; 1.880620
2.979984; 0.164848
2.731018; 0.195058
3.824538; 1.836150
3.250760; 1.532166
2.234054; 0.605440
2.368648; 0.648618
3.176948; 0.906376
3.032998; 1.426160
3.450340; 1.840076
2.955504; 0.911864
3.678650; 0.580352
2.341964; 0.857302
3.828796; 1.780742
3.353326; 0.776740
2.744294; 1.880914
3.690064; 0.756982
3.078468; 0.421082
2.952042; 0.903006
2.257232; 1.235506
3.467876; 1.523992
2.873652; 1.836526
2.172610; 1.083304
3.775606; 0.238314
2.509464; 0.258652
2.078390; 0.497672
3.170516; 1.757040
3.078024; 0.545184
3.647046; 1.939524
2.325928; 0.033076
2.716264; 0.102926
2.946696; 0.406330
3.892614; 0.025164
3.860116; 0.844656
3.960874; 1.150054
3.112866; 1.428750
2.674046; 1.986518
2.297980; 0.846656
3.069822; 1.106292
3.084970; 0.611990
3.364944; 0.196064
3.109662; 1.568164
2.985810; 1.220392
2.113350; 0.632856
3.159916; 0.439278
3.698638; 0.908886
3.574908; 0.645334
2.347920; 1.467522
3.703202; 1.240740
3.344882; 1.664076
2.390794; 0.457750
3.092826; 1.064840
3.476972; 0.423512
2.944202; 0.546796
3.529804; 1.061876
2.191490; 0.894748
2.290646; 0.333858
2.462912; 1.276456
3.554250; 0.576262
2.942016; 1.746870
2.048244; 1.673358
3.688460; 1.623154
2.318692; 0.036380
2.123380; 0.021894
2.309826; 1.468264
2.718674; 0.700620
3.926014; 1.811502
2.798166; 1.402986
2.235014; 0.775072
2.982486; 1.764818
2.869652; 1.173978
3.692270; 1.160298
3.507836; 0.155182
2.436754; 0.094790
2.731446; 0.411476
3.841660; 1.812394
2.084834; 0.562826
3.435548; 1.436232
3.631910; 1.558930
2.490830; 1.941736
2.059898; 1.209506
2.642358; 1.985912
2.053712; 0.473228
2.421602; 1.321430
3.248300; 0.436794
2.118952; 0.117952
2.643476; 1.811222
3.278252; 1.184016
3.966404; 0.747710
3.278806; 1.730554
3.159186; 0.153170
3.542950; 1.244022
2.715996; 0.011202
2.680254; 1.380612
2.602836; 1.171084
3.322348; 0.662734
3.413294; 1.964706
2.648646; 1.467006
2.437934; 0.102954
2.788436; 0.718938
3.572452; 0.907388
2.836892; 0.215928
2.718610; 1.147848
3.399944; 1.717720
3.895558; 1.711454
3.448274; 0.087450
2.897328; 0.023928
3.331472; 0.646030
2.035132; 1.044430
2.026642; 0.637968
3.248218; 1.348990
3.300704; 0.661514
2.346402; 0.982054
2.128520; 1.817040
2.117712; 1.949662
2.535980; 1.690164
2.857050; 0.405576
3.906092; 0.608366
3.553424; 0.338740
2.326086; 1.448982
3.082898; 0.807064
3.536432; 1.012932
2.830994; 1.900608
3.658962; 0.866126
3.977742; 0.718308
2.536798; 1.225962
3.100002; 1.837502
2.920180; 1.446404
3.852262; 0.081404
2.296150; 1.969974
2.031066; 0.832130
3.660140; 1.920822
2.270410; 0.598936
3.561892; 1.823834
3.970382; 1.887978
2.305520; 0.085984
3.727746; 0.874658
3.098916; 0.558740
2.775266; 1.790582
2.457570; 1.785714
3.541594; 0.027074
2.044380; 0.641598
3.864576; 0.964560
3.120706; 0.749542
2.078668; 1.416856
2.719518; 1.142440
3.281690; 1.412362
2.095966; 1.552100
3.044002; 1.657858
2.408638; 1.014384
2.578540; 0.714160
2.133074; 0.306286
3.588818; 0.264694
3.897732; 1.396788
2.055278; 1.388006
2.215206; 0.629576
3.415080; 0.259586
3.271174; 0.312362
2.256850; 0.391882
3.061904; 1.368224
2.841442; 0.814126
2.510664; 0.123134
2.226488; 0.606630
2.707938; 1.270492
2.264488; 1.116578
3.317580; 0.843028
2.863442; 1.450654
2.182018; 0.452260
3.715350; 0.079750
2.881752; 0.803332
2.500462; 1.096960
3.432908; 1.915542
2.389250; 0.704084
3.260608; 1.678806
2.128670; 0.322514
3.047030; 0.970112
2.169344; 1.557694
2.125950; 0.395834
3.197028; 0.833890
3.666326; 1.461516
2.983172; 0.983906
3.337248; 1.846614
2.434562; 1.519266
3.331578; 1.182616
2.631722; 1.246034
3.985948; 1.132184
3.375698; 1.418856
2.080430; 1.764950
3.155644; 0.373744
2.476460; 1.284314
3.728962; 1.523490
3.287132; 1.898306
3.081184; 1.413082
2.294140; 1.310916
3.279676; 0.993170
2.772432; 0.262848
3.977078; 1.142384
3.142166; 1.444344
3.694354; 0.473744
3.659664; 0.326076
2.752484; 1.645612
2.490964; 0.128182
2.097172; 1.604100
2.925836; 1.252818
3.977844; 1.402296
3.569836; 0.739510
3.958490; 0.856968
2.637816; 0.072378
3.302756; 0.931958
3.383294; 0.582432
3.925128; 1.188430
3.877986; 0.934910
2.330814; 1.020152
3.411958; 0.025170
2.526602; 1.071622
3.383950; 0.311790
3.749938; 0.907620
2.439972; 1.847112
3.544424; 0.398514
2.132634; 0.554972
2.833514; 1.702470
3.294482; 0.792006
3.592144; 1.932298
2.864384; 0.894900
3.896960; 0.247680
2.510036; 0.854794
3.436110; 0.388022
2.822408; 0.799630
2.440880; 0.234368
2.824800; 0.000186
2.338694; 1.241454
2.311976; 0.088634
2.149074; 0.751948
3.935746; 0.726202
2.183166; 0.068380
3.281174; 1.016682
2.803554; 0.575656
2.841392; 1.428402
3.540660; 1.705776
3.356006; 1.437620
2.986160; 1.866044
3.325118; 0.422272
3.286770; 0.147528
2.254606; 0.760354
3.414600; 0.112110
2.760540; 1.753294
3.353564; 1.072516
3.841928; 0.535344
2.857170; 1.777674
3.261546; 1.040336
2.878758; 0.542722
3.089722; 0.715018
3.118378; 1.931114
2.143420; 0.659038
3.636892; 0.532132
3.129364; 1.655756
2.398176; 0.454482
3.110732; 0.717650
3.634714; 1.365338
3.478006; 1.049314
3.477448; 1.271250
2.802610; 0.831014
2.343768; 0.644538
2.399062; 1.200938
3.454918; 1.660608
3.273978; 1.366380
2.203330; 0.363702
3.114102; 0.354414
2.294816; 1.257524
2.046156; 0.964412
3.789656; 1.175520
2.620170; 1.220536
2.662708; 1.730902
2.970890; 0.297422
3.096242; 1.481600
3.346738; 0.573690
2.752852; 1.182052
2.437408; 0.129324
3.826590; 0.836470
3.330262; 0.314212
2.497080; 0.604240
2.713298; 1.733114
2.000646; 1.827400
3.120232; 0.295464
2.117628; 1.166390
2.292580; 1.907284
3.374614; 0.912750
2.160524; 1.070026
3.676358; 0.164120
2.400154; 0.772600
3.645720; 1.746892
2.378994; 1.431276
3.961648; 1.849108
3.560600; 0.820942
2.685578; 0.890862
3.135156; 0.215362
2.527808; 0.881158
2.981182; 0.528454
2.708558; 0.101414
3.856622; 0.826188
2.300508; 0.149204
3.766176; 0.707828
2.094658; 0.959406
2.810558; 1.771016
3.123526; 1.210712
3.576320; 1.801950
3.990308; 0.988020
3.233228; 1.951956
2.837128; 0.793828
2.772900; 1.522706
2.717396; 0.940760
2.770774; 0.277908
3.821918; 1.751956
3.839066; 0.530476
2.886074; 1.695690
2.389368; 0.219288
2.877598; 0.155546
2.927116; 0.972256
2.147656; 1.737674
3.775978; 1.271182
3.981092; 1.352298
2.105836; 1.971400
2.340318; 1.339064
3.923358; 1.177446
3.165598; 0.696258
3.732858; 1.882994
3.637018; 0.503632
3.193606; 0.491640
3.288292; 1.032672
3.022116; 0.174366
3.761066; 0.444190
2.393654; 0.638664
3.632440; 0.353474
2.643626; 1.780096
3.123854; 0.419604
2.083982; 1.104946
2.804606; 0.189818
2.109050; 1.144926
3.528884; 0.032408
3.355076; 1.727186
3.761370; 0.120638
2.642884; 0.431092
3.656974; 1.836490
2.922732; 0.945266
2.869162; 0.977554
2.152338; 0.630230
3.421744; 1.578696
2.301598; 1.054184
2.964876; 0.945224
2.834280; 0.088730
3.364828; 0.918262
2.226380; 1.202140
2.140784; 0.335430
2.347066; 0.702372
3.400544; 0.734846
2.429558; 1.161914
3.888190; 1.072442
3.593008; 1.545164
3.941636; 1.548444
3.523136; 1.843504
2.525998; 0.708178
3.506438; 1.947742
3.319578; 1.808036
2.034630; 0.284454
3.785966; 0.868910
3.405888; 0.183498
2.819876; 1.632268
3.385638; 1.993366
3.000404; 0.765408
2.695738; 0.400948
3.500256; 1.125298
2.595566; 1.388446
3.230444; 1.221278
3.966314; 0.204786
2.769724; 1.489450
2.048290; 0.328426
3.230332; 1.554728
3.308874; 0.549912
2.395468; 1.343504
2.834366; 0.181434
3.245120; 1.272960
2.364934; 1.097700
3.937932; 1.750572
3.091066; 0.938336
2.515982; 1.786806
2.371988; 1.048942
3.944808; 0.967556
3.470092; 0.207956
2.188834; 0.469110
2.412742; 0.958558
2.991266; 1.493736
3.286986; 0.221598
2.081168; 1.628564
2.771510; 0.476638
2.972068; 0.638582
3.690776; 0.217188
3.911542; 1.088414
2.347594; 0.882178
2.838988; 1.438660
3.820516; 0.387674
2.258170; 1.225208
2.469320; 0.202978
2.192764; 0.972116
3.443640; 0.381600
3.441226; 1.856382
2.372862; 0.432492
2.382824; 0.692552
2.654092; 0.463992
2.321116; 0.458306
3.973334; 0.325890
3.096888; 1.664112
3.575782; 0.041134
2.752526; 1.923376
3.956018; 0.624218
3.362038; 0.809238
2.044596; 0.652912
2.034446; 0.513916
3.888596; 0.227212
3.486032; 1.332236
3.641516; 1.959964
2.221322; 1.047082
2.392456; 0.604146
3.739636; 0.079252
3.068140; 1.093456
2.537560; 1.041474
3.419346; 0.667152
3.738290; 0.995130
3.740992; 0.490818
2.918506; 1.697010
2.147740; 1.313248
2.506248; 0.192338
2.998866; 0.540694
2.706254; 0.887462
3.800610; 1.224992
2.219698; 1.442126
3.184956; 0.441020
3.521914; 0.610116
2.077872; 1.261550
2.689370; 0.178716
2.355006; 1.226930
2.252894; 0.807058
3.894082; 1.991186
3.802188; 1.635074
3.514708; 1.753398
2.364788; 1.662448
2.099352; 0.871036
2.887490; 1.098218
2.444436; 0.626450
3.018384; 0.245046
3.851442; 1.238082
2.719878; 0.069102
2.711806; 0.241792
2.679218; 1.822382
2.536046; 1.368588
2.001098; 1.923756
3.628222; 0.253994
3.763518; 1.522306
2.245180; 1.565706
2.190084; 0.792592
2.351810; 1.587578
3.487744; 1.483866
2.458614; 0.375236
3.614788; 1.935754
3.001686; 0.633172
3.213506; 1.885832
2.903958; 1.933384
3.954934; 1.615764
3.207880; 1.666856
3.438148; 0.776630
3.035446; 0.471950
3.733090; 0.663668
2.725944; 1.496610
3.218678; 0.003828
2.095020; 0.441468
2.796420; 0.446830
2.029046; 1.316870
2.963400; 1.520364
3.692106; 0.578188
3.456120; 0.693792
2.244064; 0.669626
2.579624; 1.148022
3.635714; 1.567262
2.763788; 1.876298
3.234118; 1.234640
3.685632; 1.302268
3.706590; 1.418722
2.998642; 1.465240
2.915332; 1.250024
2.501772; 1.010354
3.691492; 0.330898
2.489888; 0.753242
3.647768; 1.453290
3.306312; 1.339874
3.064182; 0.762432
3.066370; 1.308248
2.464762; 0.678698
3.488974; 1.133180
2.245960; 0.252762
2.042182; 0.512782
2.520106; 1.727814
3.815052; 1.259402
3.146536; 0.813694
3.757346; 1.094574
3.096422; 0.259118
2.104928; 1.820620
2.590016; 1.627520
2.573862; 1.270488
2.113514; 1.880174
3.643066; 1.177698
3.675310; 0.709436
3.518650; 1.172776
3.388134; 1.007624
2.305956; 0.666798
2.293092; 0.348138
3.179582; 1.845902
3.108656; 0.027338
2.138008; 0.255194
3.873736; 1.895354
3.349768; 0.970158
3.187178; 0.487400
2.790778; 0.809898
2.114920; 0.397346
2.080388; 0.228436
3.310224; 1.723454
2.438838; 0.018240
2.432892; 0.990192
3.191016; 0.853730
3.030520; 0.529678
2.553234; 1.323612
3.910520; 1.732816
2.202220; 1.019178
2.792858; 0.340228
2.307076; 0.666594
2.235584; 0.689548
2.669456; 1.422762
3.176948; 1.460236
2.232660; 0.324572
2.890286; 1.345752
3.585712; 0.200510
3.069208; 1.057254
3.251454; 0.534804
3.080150; 0.442472
2.421238; 0.110672
2.004854; 0.974472
2.466988; 1.915374
2.707288; 0.669208
2.934552; 1.500146
3.009438; 0.274332
3.199444; 0.277726
2.963880; 1.868902
2.733192; 1.173532
2.361842; 1.998556
2.530810; 1.252128
3.344310; 0.116522
2.485342; 1.446222
2.206482; 1.736798
