r;theta;x;y
0.869441;2.779845;-0.813170;0.307703
0.489747;3.955693;-0.336223;-0.356099
0.872757;1.925394;-0.303033;0.818459
0.802783;4.789597;0.061920;-0.800392
0.173491;4.843230;0.022635;-0.172008
0.284211;2.042638;-0.129182;0.253156
0.128814;0.326870;0.121993;0.041360
0.734569;0.027357;0.734294;0.020093
0.535745;5.613693;0.420098;-0.332477
0.508905;6.244720;0.508528;-0.019570
0.464717;5.935172;0.436858;-0.158483
0.931315;0.240137;0.904591;0.221500
0.954660;1.266696;0.285858;0.910857
0.694912;2.427270;-0.525031;0.455241
0.253346;2.651435;-0.223516;0.119266
0.716102;5.152910;0.305353;-0.647736
0.929739;4.729071;0.015509;-0.929610
0.670582;0.895172;0.419372;0.523266
0.758580;0.591505;0.629699;0.422993
0.951189;3.804733;-0.749597;-0.585546
0.617510;3.153455;-0.617466;-0.007325
0.964696;2.500149;-0.772946;0.577229
0.265074;6.198871;0.264132;-0.022323
0.958445;5.489236;0.671903;-0.683494
0.938099;1.115900;0.412172;0.842700
0.931406;3.847465;-0.708843;-0.604201
0.799103;1.578449;-0.006115;0.799080
0.408552;3.455388;-0.388602;-0.126108
0.984465;4.082921;-0.579569;-0.795783
0.672760;0.209582;0.658039;0.139968
0.766915;6.065838;0.748871;-0.165378
0.923833;6.087942;0.906280;-0.179229
0.847386;1.904729;-0.277740;0.800577
0.333762;5.088494;0.122591;-0.310433
0.955846;3.345853;-0.935975;-0.193886
0.644516;1.853282;-0.179655;0.618971
0.742125;5.418569;0.481589;-0.564643
0.832388;3.901946;-0.603142;-0.573663
0.604421;0.803236;0.419699;0.434946
0.104905;1.541605;0.003062;0.104860
0.552667;5.519923;0.399349;-0.382049
0.611596;2.892521;-0.592723;0.150761
0.803799;0.360133;0.752235;0.283258
0.725709;3.865818;-0.543565;-0.480822
0.840913;6.152866;0.833782;-0.109277
0.805369;5.099710;0.304195;-0.745711
0.971940;0.115862;0.965423;0.112359
0.883499;1.125212;0.380775;0.797233
0.915390;2.565550;-0.767669;0.498621
0.710840;4.722317;0.007057;-0.710805
0.676152;5.784897;0.593933;-0.323148
0.750261;0.049832;0.749329;0.037371
0.547210;4.851329;0.075785;-0.541937
0.381178;4.176842;-0.194520;-0.327809
0.948659;0.982081;0.526784;0.788956
0.653047;4.534864;-0.115324;-0.642784
0.742414;1.990972;-0.302846;0.677837
0.426738;4.483826;-0.096690;-0.415639
0.611711;4.453258;-0.156745;-0.591288
0.573487;3.755309;-0.468833;-0.330277
0.452072;3.103014;-0.451736;0.017436
0.639782;4.180756;-0.324332;-0.551480
0.715751;4.437456;-0.194314;-0.688870
0.918951;2.200617;-0.541262;0.742635
0.338472;5.441974;0.225612;-0.252314
0.786239;0.553530;0.668833;0.413321
0.887025;1.137652;0.372308;0.805109
0.309884;3.786273;-0.247688;-0.186222
0.976308;1.516296;0.053183;0.974858
0.517077;5.360374;0.312098;-0.412267
0.956024;1.320682;0.236630;0.926276
0.758206;2.922680;-0.740111;0.164658
0.725993;1.717402;-0.106054;0.718205
0.422826;2.623915;-0.367424;0.209241
0.991005;0.150928;0.979739;0.149004
0.123633;1.171563;0.048057;0.113910
0.185022;5.912214;0.172436;-0.067074
0.922956;0.395118;0.851843;0.355262
0.804489;1.336258;0.186959;0.782463
0.964094;1.747461;-0.169436;0.949088
0.771454;3.440980;-0.737137;-0.227529
0.605156;2.399888;-0.446193;0.408811
0.853646;6.148694;0.845938;-0.114462
0.707751;1.245585;0.226133;0.670653
0.858064;1.788396;-0.185244;0.837829
0.753474;4.085666;-0.441907;-0.610279
0.703438;0.895976;0.439478;0.549258
0.794836;3.381887;-0.771999;-0.189162
0.644928;2.053967;-0.299627;0.571101
0.977677;5.745188;0.839567;-0.500979
0.592385;3.062990;-0.590556;0.046515
0.785612;2.419994;-0.589799;0.518964
0.654560;6.191376;0.651803;-0.060011
0.669357;0.475329;0.595154;0.306319
0.845229;2.372003;-0.607040;0.588145
0.932802;1.944979;-0.340950;0.868259
0.664467;1.484937;0.056981;0.662020
0.455917;4.313922;-0.176898;-0.420199
0.855150;4.453340;-0.219057;-0.826617
0.940650;2.937735;-0.921172;0.190434
0.713971;2.843437;-0.682471;0.209735
0.343233;3.273119;-0.340269;-0.045014
0.333913;4.709712;-0.000894;-0.333912
0.243263;0.275097;0.234116;0.066080
0.769951;3.338772;-0.755032;-0.150836
0.688847;5.929725;0.646263;-0.238442
0.137375;3.820491;-0.106914;-0.086263
0.919375;2.810601;-0.869472;0.298780
0.770349;5.087137;0.281977;-0.716887
0.198303;5.178614;0.089141;-0.177138
0.838756;5.714212;0.706613;-0.451894
0.365725;4.155579;-0.193279;-0.310481
0.813715;5.390766;0.510631;-0.633552
0.589884;2.471893;-0.462474;0.366171
0.288253;4.706973;-0.001561;-0.288249
0.927884;3.724961;-0.774423;-0.511114
0.847371;3.110994;-0.846974;0.025925
0.337311;5.212129;0.161639;-0.296061
0.872385;4.331050;-0.324670;-0.809719
0.624236;2.223500;-0.379122;0.495921
0.469777;5.429810;0.308851;-0.353979
0.902207;1.505212;0.059128;0.900268
0.687191;1.103214;0.309737;0.613428
0.828785;3.656946;-0.721141;-0.408460
0.708221;1.524049;0.033095;0.707447
0.637356;1.288606;0.177478;0.612147
0.389878;0.353938;0.365712;0.135130
0.618725;2.076524;-0.299738;0.541275
0.656239;4.591651;-0.079040;-0.651462
0.490158;3.227930;-0.488332;-0.042266
0.692765;0.636009;0.557310;0.411495
0.789265;1.243819;0.253497;0.747448
0.335717;4.628936;-0.027984;-0.334549
0.737461;5.490009;0.517391;-0.525504
0.970762;2.826623;-0.923006;0.300730
0.862551;1.024586;0.448054;0.737050
0.560404;0.467004;0.500397;0.252301
0.634531;1.901518;-0.206049;0.600145
0.499908;3.806768;-0.393332;-0.308542
0.633254;4.721720;0.005909;-0.633226
0.921101;2.033145;-0.410858;0.824392
0.687695;3.247050;-0.683875;-0.072388
0.616373;5.376817;0.380061;-0.485252
0.603014;5.092943;0.223980;-0.559874
0.320754;3.794296;-0.254821;-0.194806
0.916875;3.661878;-0.795552;-0.455804
0.470593;2.912879;-0.458338;0.106695
0.545086;2.099614;-0.275003;0.470630
0.846563;2.245102;-0.528556;0.661285
0.851046;4.140915;-0.460308;-0.715818
0.898438;6.186588;0.894250;-0.086652
0.581779;4.006134;-0.377568;-0.442616
0.242800;4.656450;-0.013575;-0.242421
0.969656;5.184960;0.441365;-0.863382
0.929148;5.388422;0.581371;-0.724792
0.305039;1.433163;0.041851;0.302155
0.425652;0.517276;0.369964;0.210491
0.511108;3.525470;-0.473909;-0.191419
0.968542;3.926092;-0.685478;-0.684247
0.942345;3.501676;-0.881911;-0.332037
0.863187;4.578400;-0.115312;-0.855450
0.810227;6.073007;0.792397;-0.169041
0.841799;2.952714;-0.826828;0.158054
0.903916;2.672207;-0.806155;0.408876
0.909537;3.401365;-0.879021;-0.233624
0.775045;3.986361;-0.514556;-0.579592
0.725239;5.900923;0.672893;-0.270529
0.521579;0.636330;0.419497;0.309947
0.443408;4.578117;-0.059358;-0.439417
0.962542;3.620868;-0.854092;-0.443863
0.320275;0.122755;0.317865;0.039217
0.896869;1.782892;-0.188799;0.876772
0.786267;3.656544;-0.684301;-0.387231
0.919159;0.456423;0.825069;0.405110
0.850392;1.565895;0.004168;0.850382
0.793695;2.942152;-0.777962;0.157248
0.703028;1.799630;-0.159476;0.684701
0.659399;1.274695;0.192408;0.630703
0.869689;1.582558;-0.010229;0.869629
0.380160;0.628124;0.307600;0.223393
0.556389;4.682330;-0.016722;-0.556138
0.856982;2.211003;-0.511928;0.687276
0.448029;3.284950;-0.443433;-0.064008
0.673177;2.496567;-0.537925;0.404727
0.876241;5.629778;0.695750;-0.532663
0.986722;5.468728;0.677151;-0.717696
0.657189;1.849431;-0.180755;0.631842
0.392595;0.314869;0.373294;0.121584
0.626622;3.237952;-0.623715;-0.060287
0.350366;0.727731;0.261613;0.233055
0.530008;4.729404;0.009018;-0.529932
0.764251;4.870455;0.120300;-0.754724
0.745305;3.363006;-0.727111;-0.163675
0.703124;5.203678;0.331707;-0.619962
0.550876;4.014359;-0.354053;-0.422031
0.963411;3.851800;-0.730484;-0.628135
0.948933;4.163107;-0.495414;-0.809345
0.982306;0.635884;0.790312;0.583380
0.837704;5.871285;0.767640;-0.335376
0.122053;6.194580;0.121574;-0.010800
0.588901;3.172186;-0.588625;-0.018013
0.925350;4.892723;0.165969;-0.910345
0.561754;3.309712;-0.553833;-0.093997
0.587508;4.449890;-0.152455;-0.567383
0.747292;2.940041;-0.732164;0.149600
0.583436;5.273817;0.310618;-0.493876
0.858477;2.769810;-0.799827;0.311864
0.783908;1.837593;-0.206672;0.756173
0.701727;3.928543;-0.495425;-0.496966
0.798126;5.000693;0.226929;-0.765185
0.513957;3.551043;-0.471473;-0.204609
0.639467;4.278711;-0.268711;-0.580269
0.862611;5.593260;0.665326;-0.549034
0.884411;2.801327;-0.833704;0.295161
0.583944;1.969345;-0.226618;0.538178
0.657072;4.321544;-0.250325;-0.607521
0.904599;5.054000;0.303045;-0.852328
0.683005;0.841111;0.455315;0.509101
0.575435;5.099829;0.217411;-0.532784
0.598700;2.550496;-0.497119;0.333639
0.892153;1.352085;0.193572;0.870900
0.495255;3.348435;-0.484699;-0.101711
0.809951;2.363370;-0.576816;0.568597
0.584580;4.177018;-0.298230;-0.502785
0.037269;6.149605;0.036937;-0.004964
0.678733;4.912779;0.135103;-0.665151
0.737500;2.424983;-0.556102;0.484414
0.680347;1.809576;-0.160914;0.661044
0.525493;1.539720;0.016328;0.525239
0.500201;3.877574;-0.370735;-0.335792
0.273565;1.245937;0.087315;0.259257
0.906246;5.611752;0.709528;-0.563784
0.051633;1.808169;-0.012142;0.050185
0.737128;5.341619;0.433816;-0.595954
0.784725;2.627327;-0.683224;0.386003
0.506033;2.586982;-0.430181;0.266483
0.795828;0.111206;0.790913;0.088319
0.678972;5.062457;0.232861;-0.637792
0.627568;2.004902;-0.263954;0.569359
0.685937;5.727639;0.582780;-0.361768
0.545738;2.811971;-0.516358;0.176647
0.832752;2.249933;-0.523070;0.647977
0.912956;0.982363;0.506743;0.759407
0.403042;0.688832;0.311144;0.256188
0.957995;2.592719;-0.817277;0.499812
0.493070;6.236640;0.492536;-0.022942
0.781627;0.404643;0.718505;0.307720
0.634100;0.816563;0.434188;0.462130
0.931951;5.940381;0.877726;-0.313256
0.704597;0.004260;0.704591;0.003002
0.938054;4.728260;0.014888;-0.937936
0.963722;3.225084;-0.960365;-0.080369
0.535329;2.448966;-0.411974;0.341840
0.913978;4.275199;-0.386974;-0.828013
0.841935;5.166136;0.369051;-0.756741
0.329170;3.286338;-0.325728;-0.047480
0.519380;5.038040;0.166163;-0.492083
0.938683;0.648701;0.748007;0.567107
0.978865;0.273746;0.942417;0.264626
0.853948;2.464793;-0.665722;0.534829
0.675435;3.070580;-0.673733;0.047924
0.620384;3.666276;-0.536931;-0.310775
0.263536;1.905759;-0.086633;0.248889
0.479393;5.893521;0.443456;-0.182111
0.498750;4.563321;-0.074073;-0.493219
0.674547;4.052963;-0.413270;-0.533124
0.997574;2.411323;-0.743187;0.665452
0.821395;1.770168;-0.162680;0.805124
0.879511;3.204707;-0.877759;-0.055473
0.691738;6.275306;0.691717;-0.005450
0.921202;3.687319;-0.787398;-0.478140
0.722345;0.743734;0.531607;0.489057
0.951334;5.775881;0.831521;-0.462180
0.859049;2.384884;-0.624614;0.589765
0.981239;6.179796;0.975999;-0.101269
0.878550;5.877254;0.807155;-0.346917
0.687199;4.229080;-0.319349;-0.608489
0.187755;3.403564;-0.181349;-0.048626
0.988124;1.665490;-0.093430;0.983698
0.998013;4.658951;-0.053307;-0.996588
0.995664;2.833981;-0.948926;0.301471
0.621727;3.159512;-0.621627;-0.011141
0.913683;0.384745;0.846887;0.342926
0.885767;0.783563;0.627480;0.625182
0.296025;4.897347;0.054441;-0.290976
0.799879;5.882595;0.736553;-0.311923
0.605221;4.259635;-0.264750;-0.544242
0.755623;4.949146;0.177232;-0.734544
0.772788;1.941071;-0.279650;0.720415
0.408960;0.479929;0.362759;0.188823
0.540811;5.900527;0.501697;-0.201932
0.726725;1.766021;-0.140975;0.712920
0.358509;3.539834;-0.330454;-0.139029
0.907064;0.659232;0.717000;0.555586
0.910194;2.105784;-0.464045;0.783017
0.920008;2.112099;-0.474037;0.788482
0.886672;4.708060;-0.003838;-0.886664
0.915971;0.863040;0.595501;0.695975
0.571749;0.879256;0.364618;0.440398
0.882279;2.604556;-0.758080;0.451367
0.958840;2.627773;-0.835029;0.471277
0.931195;5.039240;0.298972;-0.881896
0.782635;2.752607;-0.724167;0.296814
0.767920;1.317710;0.192282;0.743457
0.513200;4.756051;0.022400;-0.512711
0.895799;0.453665;0.805186;0.392595
0.460869;2.077127;-0.223508;0.403044
0.594369;2.142120;-0.321402;0.499974
0.945498;1.106092;0.423733;0.845232
0.980918;1.500249;0.069144;0.978478
0.714973;5.080684;0.257408;-0.667028
0.758237;5.112798;0.295557;-0.698262
0.272544;5.845116;0.246808;-0.115611
0.683693;2.520670;-0.556076;0.397763
0.264985;1.544740;0.006904;0.264895
0.576245;3.178946;-0.575843;-0.021520
0.424768;1.251504;0.133333;0.403299
0.554946;4.982227;0.147935;-0.534865
0.798294;2.601352;-0.684605;0.410597
0.051633;5.658938;0.041895;-0.030179
0.829048;5.058725;0.281423;-0.779821
0.986332;5.653108;0.796938;-0.581154
0.368383;5.293446;0.202208;-0.307925
0.870058;3.430776;-0.833931;-0.248114
0.136081;4.518886;-0.026168;-0.133541
0.885888;0.289378;0.849054;0.252794
0.210169;2.260194;-0.133683;0.162173
0.613298;0.744250;0.451140;0.415461
0.897971;5.300313;0.498046;-0.747196
0.189687;5.507646;0.135444;-0.132800
0.299038;2.312457;-0.202005;0.220495
0.618477;4.939872;0.139483;-0.602543
0.753141;1.299558;0.201786;0.725606
0.761020;1.284886;0.214631;0.730126
0.370408;3.655664;-0.322533;-0.182139
0.788350;5.180625;0.355792;-0.703497
0.950416;0.695549;0.729636;0.609033
0.490504;3.489361;-0.461140;-0.167164
0.976308;6.268074;0.976197;-0.014752
0.318393;3.066496;-0.317495;0.023888
0.482856;5.567983;0.364537;-0.316643
0.224624;1.742466;-0.038372;0.221322
0.873066;2.680357;-0.781834;0.388563
0.955052;3.572600;-0.867708;-0.399008
0.886857;5.957126;0.840130;-0.284071
0.980570;2.464843;-0.764465;0.614094
0.912413;5.405959;0.583293;-0.701617
0.422489;2.511509;-0.341362;0.248936
0.763916;4.760443;0.036695;-0.763034
0.347228;4.528732;-0.063413;-0.341388
0.925104;1.623676;-0.048896;0.923811
0.248282;1.730760;-0.039547;0.245112
0.607549;1.899017;-0.195849;0.575117
0.911487;5.269368;0.481834;-0.773721
0.903430;2.818229;-0.856607;0.287072
0.571572;3.554323;-0.523576;-0.229264
0.922529;2.369703;-0.661079;0.643455
0.918156;0.814653;0.629966;0.667947
0.565769;1.705809;-0.076154;0.560620
0.835615;3.914186;-0.598387;-0.583255
0.468609;1.106613;0.209792;0.419024
0.123507;0.327304;0.116950;0.039706
0.191071;1.217373;0.066132;0.179261
0.983953;3.896059;-0.716945;-0.673909
0.683923;0.557513;0.580359;0.361849
0.925850;2.033038;-0.412888;0.828687
0.589192;5.773267;0.514238;-0.287588
0.773968;1.461563;0.084375;0.769355
0.858740;5.945075;0.810121;-0.284848
0.266948;3.478497;-0.251940;-0.088244
0.954502;2.500425;-0.764936;0.570918
0.345411;4.788629;0.026309;-0.344408
0.539868;3.007579;-0.535027;0.072133
0.944346;0.803645;0.655459;0.679826
0.866117;0.668500;0.679688;0.536827
0.866525;3.054294;-0.863225;0.075550
0.531524;4.813674;0.053743;-0.528800
0.233559;2.004506;-0.098151;0.211935
0.690089;0.142710;0.683074;0.098149
0.674875;5.931164;0.633490;-0.232694
0.792336;1.964469;-0.303927;0.731727
0.885378;3.086898;-0.884054;0.048402
0.481143;5.650299;0.387957;-0.284584
0.850829;6.087992;0.834672;-0.165024
0.919490;4.996207;0.257478;-0.882704
0.197246;4.753456;0.008098;-0.197080
0.842305;4.238430;-0.384439;-0.749456
0.187142;3.250216;-0.186039;-0.020288
0.818285;5.823332;0.733280;-0.363169
0.803238;2.637367;-0.703275;0.388068
0.182228;5.732841;0.155321;-0.095302
0.649775;5.228100;0.320439;-0.565267
0.441454;2.995559;-0.436756;0.064238
0.816980;4.216677;-0.388603;-0.718641
0.706733;0.772285;0.506246;0.493140
0.362534;4.043984;-0.224675;-0.284521
0.975664;5.751157;0.840807;-0.494937
0.367309;4.396797;-0.114005;-0.349169
0.575283;5.396163;0.363419;-0.445956
0.430184;1.108429;0.191891;0.385014
0.412735;1.407207;0.067218;0.407224
0.670298;2.489272;-0.532671;0.406893
0.644115;0.004241;0.644109;0.002732
0.955755;0.530772;0.824259;0.483803
0.963061;0.471314;0.858061;0.437285
0.143447;2.997375;-0.141958;0.020616
0.993691;6.026442;0.961120;-0.252330
0.555990;1.145450;0.229422;0.506449
0.660224;3.097196;-0.659574;0.029302
0.608080;2.838241;-0.580315;0.181646
0.363592;3.149082;-0.363582;-0.002723
0.308773;0.528535;0.266640;0.155705
0.965851;1.446747;0.119506;0.958430
0.885376;1.657630;-0.076784;0.882040
0.778097;6.088086;0.763335;-0.150845
0.978051;1.835551;-0.255929;0.943973
0.842179;5.794580;0.743634;-0.395315
0.829649;0.780057;0.589775;0.583509
0.960683;3.781133;-0.770823;-0.573361
0.851456;2.304365;-0.570070;0.632453
0.439489;1.645604;-0.032847;0.438260
0.918585;4.378909;-0.300683;-0.867979
0.470153;4.205179;-0.228372;-0.410962
0.937673;4.127682;-0.517553;-0.781901
0.823748;4.808792;0.079289;-0.819923
0.790578;5.094155;0.294538;-0.733662
0.516271;1.487268;0.043073;0.514471
0.945980;4.497234;-0.201966;-0.924169
0.991622;1.225994;0.335179;0.933258
0.989736;3.699232;-0.839798;-0.523753
0.405058;2.843223;-0.387161;0.119072
0.938556;2.448495;-0.722003;0.599666
0.612168;3.576427;-0.555200;-0.257882
0.173758;1.870259;-0.051260;0.166025
0.829063;4.744867;0.026921;-0.828626
0.815115;2.493470;-0.649824;0.492078
0.730362;0.154328;0.721681;0.112268
0.306224;4.740488;0.008603;-0.306103
0.458464;3.074708;-0.457439;0.030641
0.963206;5.584181;0.737318;-0.619780
0.504677;0.434363;0.457812;0.212385
0.836367;3.275016;-0.828934;-0.111260
0.553025;0.695813;0.424465;0.354494
0.486818;1.816802;-0.118556;0.472162
0.553051;4.605085;-0.059231;-0.549870
0.627898;6.197037;0.625570;-0.054026
0.430622;1.728781;-0.067749;0.425259
0.613172;3.519746;-0.569850;-0.226386
0.600586;2.552054;-0.499205;0.333912
0.611718;3.546230;-0.562319;-0.240824
0.823222;3.486935;-0.774618;-0.278676
0.980433;1.326519;0.237123;0.951326
0.309642;0.345707;0.291322;0.104926
0.694223;1.923076;-0.239534;0.651590
0.737819;5.818632;0.659626;-0.330560
0.843309;5.020743;0.255936;-0.803534
0.715225;5.824714;0.641364;-0.316543
0.914693;5.135775;0.375802;-0.833928
0.194355;3.707123;-0.164095;-0.104148
0.789233;2.159148;-0.438017;0.656529
0.568268;0.107725;0.564974;0.061099
0.574394;0.155301;0.567482;0.088846
0.540639;4.435357;-0.147866;-0.520025
0.318204;1.064026;0.154442;0.278211
0.792738;2.987359;-0.783328;0.121782
0.856589;1.923453;-0.295859;0.803873
0.739438;4.366770;-0.250506;-0.695712
0.183306;4.037870;-0.114478;-0.143163
0.516107;0.200434;0.505774;0.102754
0.681957;2.055199;-0.317574;0.603501
0.688706;1.107323;0.307891;0.616051
0.801575;6.194360;0.798415;-0.071107
0.787160;3.010815;-0.780438;0.102650
0.565331;4.130535;-0.310691;-0.472303
0.765210;5.921833;0.715792;-0.270532
0.719296;5.708117;0.603601;-0.391220
0.979609;5.323844;0.562354;-0.802118
0.670480;4.827221;0.076823;-0.666065
0.263775;3.460772;-0.250452;-0.082769
0.673775;1.346876;0.149614;0.656954
0.736617;4.423802;-0.209639;-0.706155
0.191943;0.561547;0.162466;0.102209
0.956773;0.442606;0.864577;0.409782
0.498369;1.142170;0.207133;0.453286
0.786572;4.482670;-0.179106;-0.765909
0.713356;3.828741;-0.551466;-0.452507
0.637202;0.951281;0.369986;0.518785
0.771509;0.161151;0.761513;0.123792
0.383326;2.709171;-0.348042;0.160641
0.446538;4.602339;-0.049042;-0.443837
0.611283;4.503681;-0.126656;-0.598018
0.396627;5.338527;0.232431;-0.321385
0.751065;3.812995;-0.588047;-0.467226
0.366445;0.942654;0.215339;0.296498
0.820980;3.696115;-0.697958;-0.432277
0.603647;4.605355;-0.064487;-0.600193
0.540672;2.521015;-0.439860;0.314403
0.581971;1.305275;0.152716;0.561576
0.993996;3.688626;-0.848944;-0.517033
0.951775;0.773303;0.681097;0.664817
0.903800;5.850305;0.820435;-0.379132
0.855827;4.644738;-0.057853;-0.853869
0.773859;5.303115;0.431012;-0.642718
0.874575;1.647131;-0.066695;0.872029
0.524590;3.019887;-0.520710;0.063688
0.997314;4.076920;-0.591960;-0.802632
0.444312;4.199053;-0.218195;-0.387045
0.121934;1.745871;-0.021239;0.120070
0.889668;4.181473;-0.450460;-0.767199
0.971722;2.924936;-0.949005;0.208887
0.503743;1.939205;-0.181413;0.469943
0.445514;0.392291;0.411671;0.170323
0.475625;3.375158;-0.462710;-0.110082
0.886865;4.590489;-0.107841;-0.880284
0.800367;1.311653;0.205096;0.773643
0.608298;2.874193;-0.586679;0.160727
0.373980;0.643807;0.299115;0.224479
0.844410;1.602658;-0.026900;0.843981
0.680320;3.002797;-0.673777;0.094122
0.719181;4.637179;-0.054038;-0.717148
0.689124;3.216086;-0.687213;-0.051288
0.950392;4.224217;-0.445745;-0.839378
0.834571;5.768674;0.726522;-0.410700
0.974766;3.066301;-0.972005;0.073322
0.763947;5.619763;0.601906;-0.470452
0.685483;2.222514;-0.415781;0.544989
0.848174;4.199493;-0.416201;-0.739037
0.965667;2.902643;-0.938229;0.228556
0.849645;1.479018;0.077870;0.846069
0.841974;5.521890;0.609541;-0.580845
0.666445;0.496045;0.586120;0.317195
0.923380;0.630599;0.745790;0.544452
0.835323;3.554140;-0.765242;-0.334918
0.596183;1.009080;0.317551;0.504575
0.748279;2.444203;-0.573572;0.480559
0.947961;0.218737;0.925374;0.205704
0.645922;1.999486;-0.268496;0.587473
0.840903;0.714543;0.635212;0.551020
0.486149;1.091006;0.224403;0.431259
0.775720;2.113086;-0.400347;0.664427
0.260868;0.450052;0.234892;0.113481
0.454295;1.908851;-0.150668;0.428583
0.506311;0.872709;0.325433;0.387871
0.531155;3.107657;-0.530850;0.018022
0.611792;6.226932;0.610824;-0.034397
0.611093;2.103554;-0.310381;0.526402
0.765733;1.420415;0.114719;0.757091
0.975452;5.029470;0.304140;-0.926825
0.889789;1.928561;-0.311588;0.833450
0.690954;2.209457;-0.411892;0.554763
